of_list;of_pen_list;rr_round_list;of_val_list;RMSE_val_list;Var7
298.7807462;304.0426031;91;207.2346906;20.3585211;10479
298.4890941;303.7509003;91;207.6413646;20.37848692;10479
298.4815969;303.7433983;91;207.5764116;20.37529934;10479
298.4802655;303.7420251;91;207.5705998;20.3750141;10479
298.4749298;304.0160151;99;207.483227;20.37072541;10479
298.8044698;304.0661958;92;208.1711852;20.40446937;10479
298.4890754;303.7507745;92;207.4452821;20.36886261;10479
298.4842925;303.7459678;92;207.4462999;20.36891258;10479
298.4732668;303.7349444;92;207.4546647;20.36932324;10479
298.4703826;303.732054;92;207.4578384;20.36947905;10479
298.4686521;303.7302658;92;207.4588744;20.36952991;10479
298.4449459;303.7065409;92;207.4174022;20.36749382;10479
298.4423452;303.7039089;92;207.4137505;20.36731453;10479
298.4375963;303.6991292;92;207.4122123;20.367239;10479
298.3541802;303.6156979;92;207.1399966;20.35386924;10479
298.3514341;303.6129329;92;207.1386065;20.35380095;10479
298.3480024;303.6094914;92;207.1367153;20.35370803;10479
298.345712;303.607145;92;207.1280622;20.35328289;10479
298.3391605;303.6005582;92;207.0482297;20.34936017;10479
298.3349477;562.028736;92;207.0439749;20.34915108;10479
298.3328969;562.0233808;92;207.045847;20.34924308;10479
298.3238412;562.0131646;92;207.0755637;20.35070336;10479
298.3198231;562.0055969;93;207.0789875;20.3508716;10479
298.3076921;561.9926362;93;207.0871542;20.35127289;10479
298.3038585;561.9878078;93;207.1022153;20.35201294;10479
298.2996369;561.9823922;93;207.1172274;20.35275055;10479
298.2965216;561.9775593;94;207.1131445;20.35254994;10479
298.2922674;561.971252;94;207.0577443;20.34982773;10479
298.2862776;594.124418;114;207.0672275;20.35029373;10479
299.3839602;563.0607376;95;208.8013492;20.43532966;10479
298.3357033;562.0103167;95;207.169573;20.3553223;10479
298.3294602;562.0033482;95;207.1358031;20.35366322;10479
298.3264061;561.9994599;95;207.1152541;20.35265359;10479
298.3235196;561.995658;95;207.1088328;20.35233809;10479
298.3210809;561.9923178;95;207.1066031;20.35222853;10479
298.3138013;561.9816645;95;207.0910991;20.35146673;10479
298.3052035;561.9681855;95;207.0342453;20.34867295;10479
298.2906537;561.9507249;95;207.0008999;20.34703418;10479
298.2813908;561.9404889;95;206.9422025;20.34414916;10479
298.2762319;561.9336454;95;206.9466626;20.34436839;10479
298.2600433;561.914454;95;206.944164;20.34424558;10479
298.2493646;561.9030762;96;206.9303638;20.34356723;10479
298.2476554;599.1121198;119;206.9284599;20.34347364;10479
299.5261803;563.1789128;96;208.972491;20.44370275;10479
298.2588461;561.9100622;96;206.9255401;20.34333012;10479
298.2537758;622.7730033;137;206.9099904;20.34256574;10479
301.0567929;564.7093422;96;210.4283475;20.5147921;10479
298.3290289;561.9768609;96;206.832723;20.33876707;10479
298.3085116;561.9515656;96;206.6114795;20.32788624;10479
298.2297627;561.8713221;96;206.7179893;20.33312516;10479
298.2248351;561.8631945;96;206.7101152;20.3327379;10479
298.2188213;561.8548164;97;206.6826767;20.33138838;10479
298.212381;561.8465444;98;206.6751991;20.33102059;10479
298.2071471;561.8410138;98;206.6890485;20.33170177;10479
298.2030017;561.8353494;98;206.6907552;20.33178571;10479
298.1984671;561.8299488;98;206.6867546;20.33158895;10479
298.1940343;561.8250491;98;206.6800071;20.33125707;10479
298.192142;561.8207982;98;206.6840455;20.3314557;10479
298.1877771;561.8136868;98;206.6506433;20.32981276;10479
298.1824951;561.8075556;99;206.6555127;20.33005227;10479
298.1803391;561.8011018;99;206.6579716;20.33017322;10479
298.1247162;561.7405063;99;206.667883;20.33066074;10479
298.1063287;561.7188063;99;206.4541188;20.32014364;10479
298.098754;561.7108208;99;206.4710078;20.32097477;10479
298.097651;561.7085342;99;206.4706588;20.32095759;10479
298.0947053;561.7049606;99;206.4587479;20.32037145;10479
298.0932483;561.7020838;99;206.4631885;20.32058998;10479
298.0886609;561.6963608;99;206.4696362;20.32090727;10479
298.0828921;561.6889432;99;206.4547635;20.32017537;10479
298.0779683;561.6836031;99;206.464426;20.32065088;10479
298.0762843;561.6814575;99;206.4689867;20.32087531;10479
298.0743262;561.6783736;99;206.4750649;20.32117442;10479
298.0660279;561.6685502;99;206.4789392;20.32136507;10479
298.061096;561.6631721;99;206.4523701;20.32005759;10479
298.0587173;561.6595773;99;206.4547973;20.32017703;10479
298.0543295;561.6545451;100;206.4434612;20.31961915;10479
298.0524607;561.6486941;100;206.4434091;20.31961659;10479
298.0255968;561.6205879;100;206.4706242;20.32095589;10479
298.0191436;673.6223;252;206.4809525;20.32146415;10479
305.8038822;569.4332479;100;214.0662978;20.69136524;10479
298.4174198;591.0464396;120;206.4185392;20.31839261;10479
299.3112779;562.9360345;101;207.9711935;20.39466565;10479
298.408345;562.0324036;101;206.4246384;20.31869279;10479
298.4032642;562.0248189;101;206.4289873;20.31890683;10479
298.3880994;562.0091841;101;206.4290569;20.31891025;10479
298.3853923;562.0017796;101;206.4434341;20.31961782;10479
298.3684764;561.9820167;101;206.4650208;20.32068015;10479
298.3614471;561.9731753;101;206.4408913;20.31949268;10479
298.3572339;561.968412;101;206.4413517;20.31951534;10479
298.3554796;561.9652726;102;206.4432231;20.31960743;10479
298.3488086;561.9565072;102;206.468675;20.32085997;10479
298.3437566;561.950901;102;206.4762052;20.32123053;10479
298.3412131;561.9460972;102;206.4730185;20.32107371;10479
298.3349557;561.9385162;102;206.4959912;20.32220417;10479
298.3296505;561.9324532;102;206.4840535;20.32161674;10479
298.3275409;561.9283035;102;206.4905318;20.32193553;10479
298.3227538;561.9222898;102;206.4957481;20.32219221;10479
298.3197732;561.9180108;102;206.4947153;20.32214139;10479
298.3169671;561.9142126;102;206.4981501;20.32231041;10479
298.3145034;561.9097983;102;206.5006038;20.32243114;10479
298.3101786;586.9061354;119;206.5069744;20.32274462;10479
299.0157815;562.6100614;102;207.8020017;20.38636808;10479
298.3080151;561.9012245;102;206.5102482;20.32290571;10479
298.3036651;561.8903836;102;206.4988631;20.32234549;10479
298.2837735;561.869094;103;206.4914393;20.32198018;10479
298.2774397;561.8608376;103;206.490556;20.32193672;10479
298.2724473;561.8523908;103;206.4966216;20.32223519;10479
298.2578239;561.8375067;103;206.5201393;20.3233924;10479
298.256371;561.8334846;103;206.5216374;20.32346611;10479
298.2524867;561.8216514;103;206.5008644;20.32244397;10479
298.1988193;561.7659787;103;206.3841898;20.31670199;10479
298.1939918;561.7535353;103;206.3850401;20.31674384;10479
298.134669;561.693771;103;206.4605124;20.32045828;10479
298.1322723;561.6888;103;206.4609791;20.32048125;10479
298.126929;561.6823726;103;206.4504825;20.31996469;10479
298.1194638;561.6738481;103;206.4651043;20.32068425;10479
298.1153311;561.6685672;103;206.4760432;20.32122256;10479
298.1118198;561.6623297;103;206.4695365;20.32090237;10479
298.1045893;561.6528474;103;206.4710733;20.32097799;10479
298.1001238;13506.72767;103;206.4418131;20.31953804;10479
298.0950838;13506.67521;103;206.4336709;20.31913733;10479
298.0915822;13506.48854;103;206.4288088;20.31889804;10479
298.0775527;13506.40535;103;206.4427838;20.31958581;10479
298.0743242;13506.34476;103;206.4258406;20.31875196;10479
298.0692944;13506.14922;103;206.4151279;20.31822472;10479
298.0625212;13505.39642;103;206.3703355;20.31602006;10479
297.397506;13504.71452;103;206.5312807;20.3239406;10479
297.3935071;13504.68096;103;206.5253147;20.32364705;10479
297.3858994;13504.54389;103;206.5029342;20.32254582;10479
297.3706854;13504.51212;103;206.516191;20.32319812;10479
297.3687797;13504.46822;103;206.5105469;20.3229204;10479
297.3625034;13504.42937;103;206.4960751;20.3222083;10479
297.3603502;13504.30327;103;206.486075;20.32171621;10479
297.3466415;13504.29343;103;206.4080759;20.31787764;10479
297.3426836;13504.24365;103;206.4124495;20.3180929;10479
297.3399686;13504.19321;103;206.3945049;20.31720969;10479
297.3360169;13504.0542;103;206.378416;20.3164178;10479
297.3289235;13503.60829;104;206.3914684;20.31706024;10479
297.2042634;13503.44544;104;206.5999376;20.32731845;10479
297.2023438;13503.40088;104;206.5963906;20.32714395;10479
297.1988094;13503.31128;104;206.5508239;20.32490216;10479
297.1954579;13502.89656;104;206.5261462;20.32368796;10479
297.1175668;13502.75502;104;206.4871929;20.32177123;10479
297.1135448;13502.58444;104;206.4944489;20.32212828;10479
297.1055331;13502.44771;104;206.4506585;20.31997335;10479
297.1007224;13502.17109;104;206.4002618;20.31749304;10479
297.0783271;13502.10157;104;206.3244506;20.31376138;10479
297.0754341;13501.77109;104;206.3194628;20.31351583;10479
297.051039;13501.72374;104;206.132757;20.30432254;10479
297.0474061;13501.67141;104;206.1274512;20.30406123;10479
297.0409592;13501.61399;104;206.140805;20.30471891;10479
297.0386061;13501.54807;104;206.127813;20.30407905;10479
297.0351027;13501.48097;104;206.1356478;20.30446492;10479
297.0313741;13501.44539;104;206.1229576;20.30383991;10479
297.0302047;13501.35573;104;206.1194153;20.30366545;10479
297.0289677;13501.30908;104;206.1342691;20.30439702;10479
297.0251779;13501.28442;104;206.1374587;20.3045541;10479
297.0237573;13501.25216;104;206.1342881;20.30439795;10479
297.02218;13501.2086;104;206.1264117;20.30401003;10479
297.0186057;13501.16357;104;206.1108755;20.30324484;10479
297.0175398;13501.02136;104;206.1066217;20.30303532;10479
297.011583;13500.9799;104;206.0552387;20.30050436;10479
297.0094922;13500.94629;104;206.0442621;20.29996365;10479
297.0078456;13500.91177;104;206.0560013;20.30054193;10479
297.0063241;13500.86114;104;206.0507995;20.30028569;10479
297.0024455;13500.80887;104;206.0405442;20.2997805;10479
297.0001508;13500.77476;104;206.0431727;20.29990999;10479
296.998411;13500.73466;104;206.0409049;20.29979827;10479
296.9963883;13500.69313;104;206.0292071;20.29922201;10479
296.9941357;13500.67245;104;206.0336186;20.29943933;10479
296.9929962;13500.63974;104;206.026521;20.29908968;10479
296.9912266;13500.59626;104;206.0242414;20.29897738;10479
296.9885895;13500.57103;104;206.0353502;20.29952464;10479
296.9876758;13500.46861;104;206.0373787;20.29962456;10479
296.9831555;13500.43363;104;206.0391726;20.29971294;10479
296.9819356;13500.39401;104;206.0303788;20.29927973;10479
296.9807913;13500.3033;104;206.0287275;20.29919838;10479
296.9775593;13500.25262;104;206.0161557;20.29857905;10479
296.9757357;13500.20924;104;206.0077405;20.29816447;10479
296.9735231;13500.16931;104;206.0128594;20.29841666;10479
296.9713047;13500.11563;104;206.0117049;20.29835978;10479
296.9678283;13500.07133;104;206.0173818;20.29863945;10479
296.9655751;13500.02609;104;206.0127325;20.2984104;10479
296.9636663;13499.92172;104;206.0112399;20.29833687;10479
296.9596643;13499.84257;104;205.9988885;20.29772837;10479
296.9532389;13499.76984;104;206.0011409;20.29783934;10479
296.9496798;13499.71599;104;206.002967;20.2979293;10479
296.9473731;13499.63155;104;205.9815169;20.29687252;10479
296.9415541;13499.47396;105;205.9938185;20.29747859;10479
296.9352831;13499.44348;105;205.9885903;20.29722101;10479
296.9331277;13499.41254;105;205.9869897;20.29714215;10479
296.9318797;13499.33968;105;205.9883718;20.29721024;10479
296.9265887;13499.27371;105;205.9776028;20.29667967;10479
296.9232227;13499.0524;105;205.9626133;20.29594114;10479
296.9096223;13498.99128;105;205.824242;20.28912231;10479
296.9074897;13498.90604;105;205.8299247;20.28940239;10479
296.9057531;13498.77476;105;205.8225258;20.28903772;10479
296.9015081;13498.72844;105;205.834326;20.28961932;10479
296.8989514;13498.59775;105;205.8344036;20.28962314;10479
296.8952838;13498.56619;105;205.8472508;20.29025632;10479
296.8942129;13498.51805;105;205.8466274;20.2902256;10479
296.8926874;13498.50207;105;205.8334665;20.28957696;10479
296.8913551;13498.41414;105;205.8296227;20.2893875;10479
296.8867614;13498.2316;105;205.822336;20.28902837;10479
296.8807667;13497.84907;105;205.7929813;20.28758148;10479
296.8174423;13497.64332;105;205.8413009;20.28996308;10479
296.8089097;13497.53255;106;205.8406179;20.28992942;10479
296.8052125;13497.44933;106;205.84103;20.28994973;10479
296.7994178;13497.37938;106;205.8576563;20.29076915;10479
296.7964638;13497.31399;106;205.8726683;20.29150898;10479
296.7939774;13497.2859;106;205.878068;20.29177508;10479
296.7917327;13497.24937;106;205.8802473;20.29188248;10479
296.7905878;13497.18972;107;205.8809008;20.29191468;10479
296.7893739;13497.11932;107;205.8765277;20.29169917;10479
296.7870818;13497.06897;107;205.8684026;20.29129876;10479
296.7843232;13496.85771;107;205.8603982;20.29090428;10479
296.7726255;13496.81387;107;205.6947401;20.28273848;10479
296.7714536;13496.76079;107;205.685425;20.28227921;10479
296.7693663;13496.7278;107;205.6938177;20.282693;10479
296.7682283;661847.9808;108;205.6960586;20.28280349;10479
296.7584968;661831.6897;108;205.6772159;20.28187446;10479
296.7488697;661817.4725;108;205.6615253;20.28110082;10479
296.741181;661804.5166;110;205.6465196;20.28036092;10479
296.7348053;661782.4422;110;205.6254876;20.27932384;10479
296.7203625;661766.0455;112;205.5266136;20.27444764;10479
296.713418;661753.4814;113;205.4871366;20.27250042;10479
296.707793;661740.4789;113;205.4679572;20.27155432;10479
296.7021785;661727.6476;114;205.4490222;20.27062023;10479
296.6961826;661715.1703;115;205.4270248;20.26953501;10479
296.6905002;661701.5457;115;205.4091736;20.2686543;10479
296.6847289;661689.2062;115;205.3874973;20.26758482;10479
296.6792897;661673.1659;116;205.3693076;20.26668733;10479
296.6666299;661658.7282;117;205.4087631;20.26863405;10479
296.6584116;661644.204;117;205.4036045;20.26837954;10479
296.6512452;661630.4272;117;205.366083;20.26652822;10479
296.645776;661616.4179;117;205.3327998;20.26488588;10479
296.6403496;661602.3789;117;205.3167534;20.26409403;10479
296.6343895;661587.5833;117;205.2921583;20.26288026;10479
296.6282221;661575.1543;117;205.2750265;20.26203477;10479
296.6228119;661561.6966;117;205.2558723;20.26108943;10479
296.6174509;661548.5485;117;205.2163784;20.25914008;10479
296.6117825;661534.5206;118;205.195885;20.25812849;10479
296.6068663;661519.8845;118;205.1761179;20.25715271;10479
296.6006374;661507.4484;119;205.1530255;20.25601271;10479
296.5960057;661489.7636;119;205.1373195;20.25523732;10479
296.5868688;661470.9246;119;205.1078834;20.25378401;10479
296.5754338;661457.0302;119;205.0932921;20.25306358;10479
296.568611;661444.1686;119;205.0726914;20.25204639;10479
296.5639233;661428.6977;119;205.0534281;20.25109519;10479
296.556456;661415.8297;119;205.0414509;20.25050374;10479
296.551315;661399.1368;119;205.031334;20.25000415;10479
296.5428594;661385.9383;119;205.027803;20.24982978;10479
296.5377716;661371.5126;119;205.0106161;20.24898102;10479
296.5313393;661358.7134;119;204.9956472;20.24824176;10479
296.5268328;661346.3594;119;204.9760898;20.24727586;10479
296.5223807;661332.4077;119;204.9602132;20.2464917;10479
296.5169565;661319.4365;120;204.9556318;20.24626542;10479
296.5125307;661306.5179;120;204.9398954;20.24548816;10479
296.5073225;661290.6085;120;204.9195438;20.24448289;10479
296.4990299;661277.4941;122;204.9150498;20.2442609;10479
296.4939356;661256.0561;122;204.9069858;20.24386257;10479
296.4816059;661242.9167;123;204.8411763;20.24061147;10479
296.4753186;661228.3207;123;204.8402286;20.24056465;10479
296.4696522;661213.3995;123;204.8322096;20.24016846;10479
296.4636303;661198.8078;124;204.8086582;20.23900483;10479
296.4578681;661184.4101;124;204.7996583;20.23856014;10479
296.4526292;661169.9977;124;204.7854355;20.23785737;10479
296.4472346;661156.5978;124;204.7891826;20.23804252;10479
296.4422765;661140.8621;127;204.7732764;20.23725655;10479
296.4353497;661125.3565;128;204.7657452;20.2368844;10479
296.4304032;661111.2416;128;204.751824;20.23619648;10479
296.4265898;661097.4924;128;204.7410645;20.23566478;10479
296.4212758;661081.633;129;204.7180394;20.2345269;10479
296.4123215;661064.7898;129;204.7005801;20.23366403;10479
296.4041367;661051.6091;129;204.6865989;20.23297303;10479
296.3998869;661036.5632;130;204.6700438;20.23215479;10479
296.3959735;661021.7479;130;204.658766;20.23159736;10479
296.3909258;661005.2214;131;204.6437093;20.23085314;10479
296.3849604;660991.8026;133;204.6364243;20.23049304;10479
296.3806826;660979.1312;133;204.6241194;20.2298848;10479
296.3772017;660965.7464;134;204.6120509;20.22928822;10479
296.372151;660952.2106;134;204.6129936;20.22933482;10479
296.3676467;660936.6065;134;204.5989556;20.22864086;10479
296.3603661;660923.4603;134;204.6070148;20.22903927;10479
296.3568285;660907.1874;134;204.5962826;20.22850872;10479
296.3520797;660891.4046;134;204.585895;20.22799521;10479
296.3468777;660875.2914;135;204.5760433;20.22750817;10479
296.3395389;660860.5498;135;204.5807209;20.22773942;10479
296.3345442;660846.2118;135;204.5812116;20.22776367;10479
296.3268349;660833.0093;135;204.6052562;20.22895233;10479
296.3223006;660817.3207;137;204.6035372;20.22886735;10479
296.3141633;660803.7156;137;204.5984676;20.22861674;10479
296.3103766;660790.153;137;204.5873565;20.22806746;10479
296.3064043;660774.3055;137;204.5793688;20.22767257;10479
296.3011973;660760.17;137;204.5716324;20.2272901;10479
296.29701;660744.9591;137;204.5598657;20.22670837;10479
296.2919496;660731.7121;137;204.5541021;20.22642341;10479
296.2883478;660712.7297;137;204.546058;20.22602571;10479
296.2835149;660699.2076;137;204.5736469;20.2273897;10479
296.2788479;660681.475;137;204.5859178;20.22799633;10479
296.2716396;660665.4894;137;204.5842033;20.22791157;10479
296.2630123;660651.4587;137;204.5796292;20.22768544;10479
296.2596883;660637.532;137;204.5682203;20.22712141;10479
296.2545275;660623.2241;138;204.5676387;20.22709266;10479
296.2509916;660609.0896;138;204.5562632;20.22653026;10479
296.2476419;660594.366;139;204.5456816;20.2260071;10479
296.243884;660577.5807;139;204.5328415;20.22537226;10479
296.239617;660562.2607;141;204.5279506;20.22513044;10479
296.2344592;660547.0351;141;204.5288795;20.22517636;10479
296.2310324;660532.6716;141;204.5299784;20.2252307;10479
296.2267768;660518.6391;141;204.5214737;20.22481019;10479
296.2220653;660504.0742;143;204.5254987;20.2250092;10479
296.2171679;660480.0116;143;204.5262228;20.22504501;10479
296.2056804;660465.572;143;204.5305782;20.22526036;10479
296.2025393;660446.0832;143;204.5189345;20.22468465;10479
296.1949682;660433.0162;143;204.5244034;20.22495505;10479
296.191085;660418.5461;143;204.5229809;20.22488472;10479
296.1872516;660403.742;143;204.5121389;20.22434864;10479
296.1828844;660389.934;143;204.5116916;20.22432652;10479
296.1788919;33048405.39;157;204.5096734;20.22422673;10479
296.1120034;33010792.02;179;204.0175046;20.19987646;10479
296.124288;32971232.25;205;203.6764625;20.18298603;10479
296.1490352;32928526.06;225;203.678568;20.18309035;10479
296.246827;32884253.02;245;203.7726292;20.18775021;10479
296.4211681;32837551.4;259;203.9966848;20.19884575;10479
296.6718188;32786996.6;285;204.3449457;20.21608002;10479
296.9668084;32733313.49;306;204.8755511;20.2423097;10479
297.311292;32674949.97;329;205.4508566;20.27071072;10479
297.5681365;32611015.66;353;206.2361112;20.30941216;10479
297.9716076;32542427.94;381;207.0178727;20.34786832;10479
298.5656496;32471765.84;410;207.8080922;20.38666683;10479
299.1913027;32396224.67;436;208.6518947;20.42801482;10479
299.7085922;32315909.11;467;209.6029565;20.47451863;10479
300.3559528;32230904.35;497;210.6087917;20.52358602;10479
300.9227773;32143890.17;532;211.6783372;20.57563302;10479
301.6553314;32054502.98;567;212.8182853;20.63096146;10479
302.2174638;31959059.84;592;213.9444627;20.6854762;10479
302.8844048;31856565.64;629;215.2497849;20.74848356;10479
303.5687157;31750155.31;676;216.7530567;20.82080962;10479
304.406183;31639760.88;726;218.0873258;20.88479475;10479
305.1374043;31522197.72;786;219.5210334;20.95333068;10479
305.9682907;31397394.22;834;220.9742441;21.02257092;10479
306.7871322;31265494.16;891;222.4729978;21.09374304;10479
307.7176956;31126625.85;966;223.9980659;21.16591911;10479
308.7135925;30979696.06;1035;225.5481371;21.23902715;10479
309.6730879;30823858.31;1105;227.1104241;21.31245758;10479
310.5714897;30657880.66;1170;228.6158817;21.38297835;10479
311.5723692;30480403.47;1265;230.2215345;21.4579372;10479
312.5614228;30293551.53;1357;231.8330915;21.5329093;10479
313.5665711;30092603.02;1447;233.4727303;21.60892086;10479
314.3056247;29875244.87;1559;234.8909807;21.67445412;10479
315.1533229;29641021.59;1678;236.381856;21.74313023;10479
316.2095499;29392705.11;1781;238.1116882;21.82254285;10479
317.2071322;29135603.86;1911;239.8794806;21.90340068;10479
318.1213938;28859317.77;2024;241.35948;21.97086616;10479
319.207215;28566145.67;2172;243.1079404;22.05030342;10479
319.7409475;28259617.14;2344;244.9023759;22.13153297;10479
320.7415334;27939036.53;2482;246.5351106;22.20518456;10479
321.7391301;27601770.06;2631;248.2056923;22.2802914;10479
322.7077601;27243179.44;2797;249.8644201;22.35461563;10479
323.1007362;26870804.94;2941;250.9794079;22.40443741;10479
323.7358607;26480711.31;3099;252.0615747;22.45268691;10479
324.6059622;26072643.54;3262;253.4860684;22.51604177;10479
324.4895857;25647701.1;3440;253.91547;22.53510461;10479
325.3955526;25210907.17;3583;255.3502534;22.59868374;10479
326.106398;24758979.02;3737;256.5527258;22.65183109;10479
326.8813699;24292406.94;3916;257.8053078;22.70706092;10479
327.4193608;23811325.51;4091;258.99614;22.75944376;10479
328.0028846;23319302.61;4259;259.9277279;22.80033894;10479
328.6279296;22827168.28;4412;260.9533455;22.84527721;10479
329.0406103;22328096.77;4567;261.6821874;22.87715836;10479
329.3935269;21824836.81;4726;262.3404971;22.90591614;10479
329.6590801;21312294.62;4880;262.7969475;22.92583467;10479
329.9979748;20794854.14;5029;263.3284618;22.94900703;10479
330.0473772;20271762.59;5192;263.5333524;22.95793338;10479
329.9305771;19741849.39;5369;263.5413988;22.95828386;10479
327.610063;19214689.84;5552;260.879441;22.84204198;10479
327.4043411;18683697.1;5734;260.7840978;22.83786758;10479
326.9828172;18142774.15;5921;260.3955575;22.82084825;10479
326.6835199;17599939.52;6046;260.1759746;22.81122419;10479
326.3828108;17061365.62;6227;259.8439146;22.79666268;10479
326.0733457;16526295.83;6399;259.5620081;22.78429319;10479
325.6296668;15989196.79;6543;259.0928372;22.76369202;10479
325.1953221;15451728.63;6698;258.6230892;22.74304682;10479
324.7844486;14909447.99;6851;258.1176004;22.72080986;10479
324.3629116;14363244.01;7021;257.6109551;22.69850017;10479
323.9467041;13814766.46;7177;257.1179869;22.67677168;10479
323.1574715;13263163.29;7340;256.0767014;22.6308065;10479
322.6602872;12718571.21;7499;255.4676222;22.60387675;10479
322.1875305;12181920.97;7662;254.8597032;22.57696628;10479
321.7981013;11657840.87;7838;254.3972445;22.55647333;10479
321.3718686;11139986.74;7995;253.9032388;22.53456185;10479
321.0828571;10615194.66;8143;253.5903271;22.52067171;10479
320.7398583;10099473.35;8286;253.1716301;22.50207235;10479
320.390307;9588999.325;8420;252.7244167;22.48218925;10479
320.016034;9075569.665;8565;252.227375;22.46007012;10479
319.6562939;8563887.877;8709;251.7516959;22.43888125;10479
319.2954903;8054668.928;8867;251.2699531;22.41740186;10479
318.8920949;7552971.038;9023;250.7025359;22.3920761;10479
318.549485;7057500.686;9154;250.2446186;22.37161678;10479
318.2370806;6569522.947;9311;249.8211976;22.35268206;10479
317.9713492;6091726.53;9439;249.4801254;22.33741818;10479
317.6550796;5627659.664;9561;249.0364931;22.31754884;10479
317.4241336;5188239.62;9662;248.7209514;22.30340563;10479
317.1666618;4775350.192;9765;248.3539645;22.28694526;10479
316.931792;4388718.462;9878;248.0554032;22.27354499;10479
316.7442092;4029148.085;9966;247.8091181;22.26248495;10479
316.1982847;3696616.861;10043;247.2086886;22.23549813;10479
316.1027838;3389359.781;10116;247.0539009;22.22853575;10479
315.9421382;3109532.894;10159;246.8695522;22.22024087;10479
315.7189076;2852560.488;10207;246.4515796;22.20142246;10479
315.7049974;2619286.221;10254;246.4335146;22.20060876;10479
315.6897591;2411952.407;10295;246.3988992;22.19904949;10479
315.6785429;2222248.247;10324;246.4167053;22.19985159;10479
315.6655582;2047490.54;10343;246.3858964;22.19846375;10479
315.7030847;1889952.501;10367;246.4449982;22.20112601;10479
315.7371592;1748142.221;10382;246.5012044;22.20365755;10479
315.7491643;1616964.368;10395;246.5288176;22.20490115;10479
315.7558264;1497767.981;10410;246.543443;22.2055598;10479
315.7520575;14047746.39;10476;246.5040476;22.2037856;10479
315.083192;2970685.418;10478;245.2474819;22.14712089;10479
315.8674177;558083.8313;10479;246.7175104;22.21339733;10479
315.3827015;184007.6703;10479;245.8444086;22.1740573;10479
315.8641458;40822.56182;10479;246.7146544;22.21326875;10479
315.8581365;315.8581365;10479;246.7060973;22.21288353;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
315.8564063;315.8564063;10479;246.7037254;22.21277675;10479
