of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;Var10
296.4204913;9642.878763;90;208.4219268;9689.060307;20.41675424;139.2053182;5239
296.4160752;9642.878763;90;208.3991015;9689.060307;20.41563624;139.2053182;5239
296.4150679;9642.878763;90;208.3901054;9689.060307;20.41519558;139.2053182;5239
296.4143908;9642.878763;90;208.3898143;9689.060307;20.41518133;139.2053182;5239
296.4131079;9642.878763;90;208.3900545;9689.060307;20.41519309;139.2053182;5239
296.4118482;9642.878763;90;208.3910068;9689.060307;20.41523974;139.2053182;5239
296.4099883;9642.878763;90;208.3878056;9689.060307;20.41508293;139.2053182;5239
296.407901;9642.878763;90;208.3912868;9689.060307;20.41525346;139.2053182;5239
296.402314;9642.878763;90;208.3892481;9689.060307;20.41515359;139.2053182;5239
296.3987356;9642.878763;90;208.373199;9689.060307;20.41436744;139.2053182;5239
296.3953636;9642.878763;90;208.3437683;9689.060307;20.41292572;139.2053182;5239
296.3912308;9290.768495;91;208.3494517;9344.567041;20.41320414;136.7082078;5239
296.3884406;9290.768495;91;208.3570031;9344.567041;20.41357407;136.7082078;5239
296.38632;9290.768495;91;208.3554468;9344.567041;20.41349783;136.7082078;5239
296.3848958;9290.768495;91;208.3567526;9344.567041;20.4135618;136.7082078;5239
