of_list;of_pen_list;rr_round_list;of_val_list;RMSE_val_list;MAPE_val_list;Var7
319.872165162886;319.87222908735;98;242.193042319606;22.0087729017138;Inf;15719
326.220546838388;326.220601934655;26;241.713609636445;21.9869784025202;Inf;15719
320.631899153541;320.63195424901;26;242.170818643527;22.0077631141162;Inf;15719
320.341615417415;320.341670510941;27;242.027314969169;22.0012415544745;Inf;15719
319.259428791848;319.259483884716;28;241.828569858745;21.9922063403718;Inf;15719
319.122670994152;319.122726086499;28;241.616634531561;21.9825673901645;Inf;15719
318.99645644764;318.996511538798;28;241.451553832569;21.9750564883265;Inf;15719
318.501254708815;318.501309799214;29;241.442212937696;21.9746314161442;Inf;15719
318.391047041282;318.391102131164;29;241.333894589784;21.9697016179002;Inf;15719
318.28347972147;318.283534810862;29;241.26472852522;21.9665531445067;Inf;15719
318.121067028523;318.121122117378;30;241.048492793387;21.9567070752145;Inf;15719
318.017197060044;318.017252147412;31;240.871325057645;21.948636634545;Inf;15719
317.550122585834;317.550166863283;52364;240.803700887398;21.9455553990961;Inf;15719
336.787324078094;336.787324078094;52397;242.463548033417;22.0210602848009;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.830396844952;1;248.441184447209;22.2908584153778;Inf;15719
361.098730926284;361.098786068133;4;253.607554653582;22.5214366617044;Inf;15719
359.829880320939;359.829935460865;7;252.847260900841;22.4876526521041;Inf;15719
359.107336500564;359.107391638032;9;252.696686688253;22.4809557932154;Inf;15719
357.582477882345;357.582533014679;12;252.451760385017;22.4700583170145;Inf;15719
351.673669798208;351.673724928797;13;251.82588010102;22.4421870636986;Inf;15719
351.103295334697;351.10335045938;17;251.777258689228;22.4400204406871;Inf;15719
347.777903767025;347.777958886967;19;251.416999292554;22.4239603679883;Inf;15719
345.814455127232;345.814510245785;22;250.199826900615;22.3696145206222;Inf;15719
345.303025260616;345.303080375831;23;250.219386618508;22.3704888913277;Inf;15719
344.275018561132;344.275073674393;25;249.057809623408;22.3185039652485;Inf;15719
342.582920867016;342.582975975116;27;248.626416805998;22.2991666573438;Inf;15719
340.389400455889;340.389455561712;29;247.895331639412;22.2663572072044;Inf;15719
339.566979097694;339.567034202103;30;247.858114556876;22.2646856953731;Inf;15719
339.049248728638;339.049303832162;31;247.562158232751;22.251389090695;Inf;15719
338.736909836363;338.73696493813;32;247.368600939136;22.2426887286198;Inf;15719
337.899148850581;337.899203951369;33;247.336603005073;22.2412500999864;Inf;15719
337.584019691453;337.584074790806;34;247.000859843381;22.2261494570418;Inf;15719
337.19158685287;337.1916419491;35;246.819758325316;22.2179998346078;Inf;15719
336.507471958392;336.507527052629;36;246.527743323657;22.2048527724755;Inf;15719
335.760792847551;335.760847939578;37;246.581150426078;22.2072578417993;Inf;15719
334.856491585817;334.856546675949;38;246.123036273701;22.1866192230227;Inf;15719
333.658665729893;333.658720818583;41;246.026700562118;22.1822767344616;Inf;15719
332.256028152144;332.25608323861;41;245.831316460967;22.1734668674507;Inf;15719
327.07509601667;327.075151102067;41;246.24161847855;22.1919633416492;Inf;15719
326.592738272532;326.592793357482;41;246.315534142601;22.1952938319185;Inf;15719
326.531634764496;326.531689848006;43;246.24691670423;22.1922020856079;Inf;15719
326.016173114177;326.016228196498;43;245.609160880847;22.1634456202481;Inf;15719
325.714726102555;325.714781184255;43;245.58378498203;22.1623006469107;Inf;15719
325.502986242878;325.503041323394;43;245.565275700328;22.1614654614864;Inf;15719
325.156626202375;325.156681281813;45;245.503662244935;22.1586850803442;Inf;15719
324.893166417719;324.89322149685;45;245.177358599888;22.1439544164943;Inf;15719
324.787291846286;324.787356816525;52248;245.173744009178;22.143791184401;Inf;15719
335.227168338511;335.227223423137;47;244.357527826938;22.1069006342788;Inf;15719
324.413389390924;324.413444474633;47;244.83251601572;22.1283761724949;Inf;15719
323.948409735325;323.948464818493;47;244.697062356251;22.1222540603914;Inf;15719
323.834639038432;323.834694119309;49;244.717739232499;22.1231887047279;Inf;15719
323.362665305435;323.365425784952;49;244.372178607726;22.1075633486699;Inf;15719
322.9559172828;322.958677739116;50;244.076340561;22.0941775389354;Inf;15719
322.893326601276;322.896086950653;50;244.005482554507;22.0909702165617;Inf;15719
322.153184480717;322.155944742907;50;243.562734107563;22.0709190614058;Inf;15719
321.653529905259;321.656290064132;50;243.630575570603;22.0739926415953;Inf;15719
321.083001380876;321.085761515705;50;243.509700798187;22.0685160714619;Inf;15719
320.940797335936;320.943557419596;50;243.192724721393;22.0541481232621;Inf;15719
320.850843039923;320.85385533851;72;243.156791855253;22.0525187611417;Inf;15719
323.62845239684;323.630694560536;52352;242.37552298817;22.0170626100836;Inf;15719
337.630755661927;337.630755661927;52397;243.323342337819;22.0600699154748;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.833105576576;0;248.441184447209;22.2908584153778;Inf;15719
362.418811206858;362.421574980026;2;254.610229504776;22.5659136533302;Inf;15719
360.619500503077;360.622264202923;3;254.004791929433;22.5390679456553;Inf;15719
360.069539331733;360.072302956927;5;253.776577398005;22.5289403833383;Inf;15719
359.512544809118;359.515308270318;8;253.812768058515;22.5305467336465;Inf;15719
358.163263057546;358.166026351339;10;253.606579953343;22.5213933828857;Inf;15719
355.318823896631;355.321586993763;12;252.88273647242;22.4892301545615;Inf;15719
347.256622389246;347.259385394627;12;252.15166539665;22.4566990181839;Inf;15719
346.591365937909;346.594128768174;14;251.807283006171;22.4413583816208;Inf;15719
344.164890197641;344.167652772167;17;249.416977230667;22.3345909848677;Inf;15719
342.324489215794;342.327251689464;19;248.037419222301;22.2727375606278;Inf;15719
341.038361360717;341.041123595732;21;247.557976690626;22.2512011671562;Inf;15719
337.300639406857;337.303401573728;21;247.207501407768;22.2354447406733;Inf;15719
336.695963993532;336.69872608335;22;246.88479570666;22.2209268801578;Inf;15719
335.731069919694;335.733831896244;22;246.563607596425;22.2064678684578;Inf;15719
334.401338435665;334.404100390372;23;245.881136417103;22.1757135811727;Inf;15719
334.25301908438;334.255780929296;24;245.836092605477;22.1736822654911;Inf;15719
333.401216016929;333.404489740949;52299;245.716465840608;22.1682866203326;Inf;15719
341.396017031559;341.398779018225;24;245.844496201424;22.1740612518963;Inf;15719
333.189189605988;333.191951339876;27;246.450658050563;22.2013809503176;Inf;15719
331.371469644453;331.374231285768;29;244.437216469696;22.1105050358284;Inf;15719
330.790065435566;330.792827056766;29;244.004664525834;22.0909331865285;Inf;15719
330.657010320527;330.659771879505;31;243.973078107209;22.0895033039319;Inf;15719
330.346019733817;330.348781276712;31;243.813814741041;22.0822922153042;Inf;15719
330.234666535967;330.237427934113;32;243.826265120244;22.082856025444;Inf;15719
328.925426119199;328.928187457161;34;242.525526188463;22.0238745995551;Inf;15719
328.574735400669;328.577496693377;35;242.120187749171;22.0054624013753;Inf;15719
328.307898278238;328.310659543955;35;242.030034804777;22.001365176042;Inf;15719
328.120830620819;328.123591779608;36;241.865733010025;21.9938961082399;Inf;15719
327.58488196368;327.587643093209;36;241.889862977045;21.994993201956;Inf;15719
327.266699498601;327.269460544591;37;241.757629639013;21.9889804056038;Inf;15719
326.666520190278;326.669281193925;38;241.290395620096;21.9677215759895;Inf;15719
326.460581094408;326.463342003455;39;241.165342159966;21.9620282378457;Inf;15719
326.208239666709;326.211000530493;39;240.866902293298;21.9484351284231;Inf;15719
325.60625835588;325.609019058866;42;240.736044634453;21.9424722688421;Inf;15719
324.584057241025;324.586817884812;43;238.264009574955;21.8295217343374;Inf;15719
324.267129482825;324.269889991687;44;237.88094890935;21.8119668489272;Inf;15719
323.094572640584;323.097333090859;44;238.109149663341;21.822426522426;Inf;15719
322.672772584042;322.675533021359;44;237.863126133169;21.8111497236239;Inf;15719
320.999061678792;321.001821988883;44;237.9006237225;21.8128688494888;Inf;15719
320.122935560457;320.125695828209;45;237.890294337015;21.8123952988669;Inf;15719
320.05327418877;320.056240726756;52331;237.79520353548;21.8080353785241;Inf;15719
334.828202439153;334.830963307703;45;241.20275528229;21.9637317085367;Inf;15719
321.782830132887;321.78559095933;46;240.728497927931;21.9421283346867;Inf;15719
321.636373037202;321.639133825971;48;240.525738001195;21.9328857199045;Inf;15719
321.457873238699;321.46063400128;48;240.461914227285;21.9299755689461;Inf;15719
321.298132264582;321.301095802753;67;240.188708204483;21.9175139194428;Inf;15719
323.448284838576;323.451045444645;48;239.47180569823;21.8847803597948;Inf;15719
320.469750896542;320.472511492099;48;239.174863438542;21.8712077141864;Inf;15719
320.427979660671;320.430740199567;48;239.165529928277;21.8707809612861;Inf;15719
320.156176291872;320.158936687845;51;238.963958267285;21.8615625364376;Inf;15719
319.303542668964;319.30630303977;52;237.314635854717;21.7859879672563;Inf;15719
319.229434636199;319.232194781885;53;237.269737627205;21.7839269934144;Inf;15719
318.070737916124;318.073498038302;53;234.168779585901;21.6411080855811;Inf;15719
318.019911626668;318.022671730943;53;234.153139028762;21.6403853490996;Inf;15719
317.940277769936;317.943037807619;54;234.138807828062;21.6397230956434;Inf;15719
317.504820793158;317.50758073275;54;234.038221532235;21.6350743715955;Inf;15719
316.938605333053;316.941365220888;56;234.174442255817;21.6413697466596;Inf;15719
316.711713107726;316.714472949037;56;234.021138376807;21.6342847525314;Inf;15719
316.55813210111;316.56127402116;52277;233.80661277261;21.6243664773149;Inf;15719
329.211661957411;329.211661957411;52397;236.901946725839;21.7670368551091;Inf;15719
353.830341699715;353.833105575287;0;248.441184447209;22.2908584153778;Inf;15719
362.538348885765;362.541112530302;6;254.825012823363;22.5754296890829;Inf;15719
360.831083344328;360.833846773438;8;252.997768443286;22.4943445533888;Inf;15719
358.417034976425;358.419798267486;13;252.258755433351;22.4614672465247;Inf;15719
357.380960982833;357.383724153581;15;252.054544370206;22.4523737885421;Inf;15719
356.639602376289;356.642365436333;16;251.891553154199;22.445113194377;Inf;15719
355.366969585815;355.369732461293;18;251.413118945051;22.4237873226202;Inf;15719
353.465117448069;353.467880209934;18;251.309584874092;22.4191696935499;Inf;15719
351.569363986031;351.572126419843;24;250.81696869712;22.3971859257863;Inf;15719
342.093958851769;342.096721249628;25;250.490236447415;22.3825930779887;Inf;15719
341.833149281984;341.835911571866;25;250.382545605349;22.3777811949866;Inf;15719
340.787928543246;340.79076808562;52374;249.945057648025;22.3582225433072;Inf;15719
348.553364489748;348.553364489748;52397;247.870606709378;22.2652467630331;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.830341699715;52397;248.441184447209;22.2908584153778;Inf;15719
353.830341699715;353.833105570314;0;248.441184447209;22.2908584153778;Inf;15719
362.142207119061;362.144970597133;7;254.630659178127;22.5668189684824;Inf;15719
358.560440552797;358.563203956276;9;251.431071224936;22.4245878992206;Inf;15719
357.995479352064;357.998242482366;13;251.370494533627;22.4218863851205;Inf;15719
355.147563846806;355.150326716177;19;247.139483140972;22.232385528367;Inf;15719
352.551474524334;352.554237319307;21;244.862999523402;22.1297537050642;Inf;15719
351.994814133828;351.997576784836;22;244.698570751651;22.122322244812;Inf;15719
350.711939480088;350.714702018024;23;244.378836264314;22.1078644949852;Inf;15719
349.000803632651;349.00356598534;25;243.444197159137;22.0655476777322;Inf;15719
347.477344069641;347.480106350522;26;243.609669658376;22.073045537867;Inf;15719
347.084003742056;347.086765909895;27;243.483445800726;22.0673263355906;Inf;15719
345.573501940056;345.576263798541;28;243.180395827155;22.0535890878176;Inf;15719
342.412166108425;342.550584526791;30;242.163415027099;22.0074267022339;Inf;15719
342.049332330042;342.187746568276;32;241.862868417625;21.9937658629724;Inf;15719
341.317154986375;341.455565737035;33;241.495365945325;21.9770501180356;Inf;15719
340.921754677744;341.060161203804;33;241.370440541166;21.9713650254674;Inf;15719
339.831028440396;339.969427459983;34;241.326268596104;21.9693545010364;Inf;15719
336.296999654173;336.435393157014;35;241.234212192496;21.9651638824979;Inf;15719
335.968594135949;336.106985347833;36;241.146717583624;21.9611801861204;Inf;15719
335.528827358351;335.667215213053;37;241.149461432597;21.9613051266357;Inf;15719
334.911700061129;335.050080731151;40;241.206001158815;21.9638794915113;Inf;15719
333.840774902197;333.979152079032;41;241.135063939775;21.9606495322782;Inf;15719
333.00552842221;333.158764155323;59;240.785578273289;21.9447295847221;Inf;15719
336.647380697876;336.785760328535;42;241.676822440903;21.9853052032899;Inf;15719
332.966316622359;333.10468840186;43;241.145533613988;21.961126274123;Inf;15719
328.102471341935;328.2408410419;43;240.373477736953;21.9259425219056;Inf;15719
327.769486715162;327.907854402175;44;240.3700098286;21.9257843567157;Inf;15719
327.542854959959;327.681217256067;48;240.276216888535;21.9215061931672;Inf;15719
326.867401095969;327.005760055192;48;238.916025736469;21.8593698782224;Inf;15719
321.963041692402;322.101397981369;49;238.255742168235;21.8291430050854;Inf;15719
321.846728730981;321.985080746133;50;238.276536753459;21.8300955908791;Inf;15719
321.46591552698;321.604266277158;50;238.790800934189;21.853640471747;Inf;15719
321.351261788507;321.48960848713;52;238.766684132728;21.8525368839743;Inf;15719
320.81672979376;320.955071894644;53;238.157129864368;21.8246250764758;Inf;15719
320.189842630664;320.328181973952;53;237.205625598778;21.7809837059201;Inf;15719
319.882926034379;320.037466048384;52336;237.11515783604;21.7768297892985;Inf;15719
334.754402656639;334.892777809029;53;241.440026539092;21.9745319194331;Inf;15719
323.112832122701;323.216618931921;52397;240.689234799305;21.9403388669959;Inf;15719
339.570647885038;339.709059383811;2;243.503243983456;22.0682234891464;Inf;15719
326.65442974432;326.79283777968;3;243.913622387694;22.0868115574745;Inf;15719
326.156023304265;326.294425621845;5;243.647151815002;22.0747435688391;Inf;15719
325.341231768625;325.479632348504;5;243.065028288353;22.048357230794;Inf;15719
325.035727830706;325.174123293892;5;243.040548481756;22.0472469248093;Inf;15719
324.31829614357;324.456688744304;6;242.745136831095;22.0338438240401;Inf;15719
324.063470440734;324.20185854732;7;242.06136436812;22.0027891126611;Inf;15719
323.655025705847;323.793412956848;8;241.174728785558;21.9624556361787;Inf;15719
323.57265606709;323.711042201856;9;241.222093762502;21.9646121642292;Inf;15719
323.421865200458;323.560249580736;9;240.862994434706;21.9482570804475;Inf;15719
323.249282307762;323.387660794113;11;240.671382633279;21.9395251832522;Inf;15719
322.890002551975;323.028373411538;12;240.110851504001;21.9139613718744;Inf;15719
321.277716958781;321.416083762371;13;239.973669080503;21.9077004306934;Inf;15719
320.339849720558;320.478213812949;15;239.380622392184;21.8806134462535;Inf;15719
320.08242145904;320.220780380938;17;239.388600778427;21.8809780758734;Inf;15719
319.441561514131;319.57991649378;18;239.084753607855;21.8670873052565;Inf;15719
319.034791952865;319.17314344756;21;238.661329912308;21.8477152083374;Inf;15719
318.825328979975;318.969455334969;52329;238.416694346242;21.8365150308487;Inf;15719
333.191942224223;333.330304079677;23;240.112340902996;21.9140293375269;Inf;15719
319.563907899051;319.702268067648;23;238.83155799065;21.8555053929508;Inf;15719
319.349119754086;319.487478865244;23;239.144745494867;21.8698306118208;Inf;15719
319.284809407474;319.423157630732;28;239.108651602357;21.8681801530149;Inf;15719
318.282618969905;318.420964773409;30;238.760169359464;21.8522387575948;Inf;15719
317.947783005818;318.086122560756;32;238.733885963514;21.8510359463122;Inf;15719
317.109881170193;317.248233109216;33;236.38165821943;21.7431211291953;Inf;15719
314.068726712348;314.207061423014;35;236.715459176316;21.7584677390811;Inf;15719
313.947081154221;314.085412949461;35;236.551367857024;21.7509249392767;Inf;15719
313.840363964602;313.978693148681;35;236.287489386283;21.7387897264904;Inf;15719
313.712940960608;313.851267856031;35;235.920978162553;21.721923402984;Inf;15719
313.507906522094;313.646230929083;35;235.874338271254;21.7197761623482;Inf;15719
313.393873303409;313.532197219881;36;235.626770971945;21.7083749263709;Inf;15719
313.346690004336;313.485012560297;36;235.575067473895;21.7059930652295;Inf;15719
313.214700276581;313.353019957778;36;235.521331742893;21.703517306782;Inf;15719
313.087754108911;313.226072770606;36;235.107753351432;21.6844531105321;Inf;15719
313.045591744105;313.183905373424;37;234.967861352321;21.6780008927171;Inf;15719
312.784024163297;312.922337140145;39;233.960207772218;21.631468178199;Inf;15719
312.737006054141;312.893853317144;52276;233.979604314797;21.6323648413574;Inf;15719
325.771249060669;325.909576969422;40;237.109429704804;21.7765667498256;Inf;15719
313.504351749563;313.642676659047;41;235.834898389988;21.7179602352517;Inf;15719
313.180370221771;313.318694482669;41;235.768040286134;21.7148815463559;Inf;15719
