of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
306.774757649242;23655.4052283794;64;223.068928570446;23813.6260834265;21.1219756921764;218.236688406998;Inf;Inf;10479
306.71069994246;23655.4052283794;64;222.932808602045;23813.6260834265;21.1155302373417;218.236688406998;Inf;Inf;10479
306.587773217666;23655.4052283794;64;222.494943142139;23813.6260834265;21.0947833903143;218.236688406998;Inf;Inf;10479
306.424471862451;23655.4052283794;64;222.013962698424;23813.6260834265;21.0719701356292;218.236688406998;Inf;Inf;10479
305.627764678718;9500.71332202951;107;222.196589598536;9395.08478665752;21.0806351706269;137.077239443005;Inf;Inf;10479
308.415761047645;23655.4052283794;64;223.906708478616;23813.6260834265;21.1616024194112;218.236688406998;Inf;Inf;10479
305.502245842689;23655.4052283794;64;221.479398594931;23813.6260834265;21.0465863547954;218.236688406998;Inf;Inf;10479
305.411170508145;23655.4052283794;64;221.097999503731;23813.6260834265;21.0284568860262;218.236688406998;Inf;Inf;10479
305.18885010496;23341.958968213;63;220.70498827444;23479.8017362794;21.0097590787919;216.701646215618;Inf;Inf;10479
304.950963979014;23291.9369908955;64;220.599129897416;23474.9543838245;21.0047199408807;216.679276276364;Inf;Inf;10479
304.755533157803;23291.9369908955;64;220.351826672769;23474.9543838245;20.992942941511;216.679276276364;Inf;Inf;10479
304.701172597814;23291.9369908955;64;220.196214483429;23474.9543838245;20.9855290370974;216.679276276364;Inf;Inf;10479
304.56899384419;23291.9369908955;64;219.958545349913;23474.9543838245;20.9742005973965;216.679276276364;Inf;Inf;10479
