of_list;of_round_list;rr_round_list;of_val_list;of_round_val_list;RMSE_val_list;RMSE_round_val_list;MAPE_val_list;MAPE_round_val_list;Var10
50.590963522164;554.771029171565;409;51.9879079014659;559.886119701519;10.19685323043;33.4629980635782;0.382115594548958;1.56943956273161;46371
50.5906557344785;554.771029171565;409;51.9877555196169;559.886119701519;10.1968382864118;33.4629980635782;0.382117566014684;1.56943956273161;46371
50.5904413452154;552.036481325715;410;51.9873720207971;557.17444434441;10.196800676761;33.3818646676428;0.382121943437524;1.56508910420053;46371
50.5902415914147;552.417808394355;411;51.9872650797786;557.538711047607;10.1967901890525;33.3927749984217;0.382124568832965;1.56569827694841;46371
50.5900292110865;555.386719707939;412;51.9872132296453;560.478300829882;10.1967851041047;33.4806899818353;0.382130080960285;1.57027062345144;46371
50.5897911789119;555.608369237587;414;51.9864798218173;560.701797838204;10.1967131784529;33.4873647168064;0.382141462872772;1.57058235337526;46371
50.5896041551217;555.642941778542;415;51.9863685897197;560.73608224515;10.1967022698243;33.4883885024392;0.382146153512463;1.57063182502648;46371
50.5892964006132;555.642941778542;415;51.9862327613062;560.73608224515;10.1966889489977;33.4883885024392;0.382144542262475;1.57063182502648;46371
50.5890844525531;555.642941778542;415;51.9860073454501;560.73608224515;10.1966668422039;33.4883885024392;0.382150540126896;1.57063182502648;46371
50.5886984735015;555.642941778542;415;51.9855621903446;560.73608224515;10.1966231851868;33.4883885024392;0.382152431597612;1.57063182502648;46371
50.588541857202;555.642941778542;415;51.9854667890365;560.73608224515;10.1966138290156;33.4883885024392;0.382157269034514;1.57063182502648;46371
50.5882891699683;555.642941778542;415;51.9851891215218;560.73608224515;10.1965865976337;33.4883885024392;0.382161332154519;1.57063182502648;46371
50.5880584963758;555.642941778542;415;51.9848797742544;560.73608224515;10.1965562592725;33.4883885024392;0.382167051712848;1.57063182502648;46371
50.5878365853854;557.037026881025;417;51.9847079036194;562.112820127248;10.1965394035054;33.5294742018794;0.382169230033614;1.57280041074072;46371
50.5875604519054;557.037026881025;417;51.9845162441122;562.112820127248;10.1965206069632;33.5294742018794;0.382172904160829;1.57280041074072;46371
50.5873066249714;557.037026881025;417;51.984424415768;562.112820127248;10.1965116011083;33.5294742018794;0.382177028584838;1.57280041074072;46371
50.587049572061;557.037026881025;417;51.9841138900902;562.112820127248;10.1964811469536;33.5294742018794;0.382178906695535;1.57280041074072;46371
50.5868200460249;557.037026881025;417;51.9838818908714;562.112820127248;10.1964583940574;33.5294742018794;0.382181468079916;1.57280041074072;46371
50.5865189833698;557.726781838488;418;51.9837684439648;562.809311766386;10.1964472679424;33.5502402902389;0.38218636604555;1.57385971272335;46371
50.5863158519423;560.223148564701;420;51.9837891570978;565.334506406162;10.196449299349;33.6254221209537;0.382190215841997;1.57764905766219;46371
